names,reviews,addr1,addr2,review_num,pic_url
하루프룻,  카페 분위기부터 식물을 보니 힐링이 되네요  샌드위치도 맛나고 커피도 만나요   땅콩과자도 짱맛입니다  매일 오고싶네요    커피가 맛있어요 젤라또 맛집입니다 커피  천원에 득템 아이들 영화관 보내고 기다릴 곳이 마땅히 없었는데 넘 좋아요  커피도 맛나고 친절하셔서 맘편히 기다립니다     번창하세요      샌드위치도 있어서 나중에 애들이랑도 와봐야겠어요     숨겨진 라떼맛집 마이써용 과일메뉴가 엄청나게 많아요         특히 생과일 주스류가 정말 맛있어요    커피류도 기본적으로 맛있어요    배민에서 배달도 가능하답니다  과일이 많으면 날벌레가 있을수도 있는데  이곳은 정말 깨끗해요                그리고 과일들이 정말 신선해요     여기  땅콩빵도 정말 맛돌이에여    군고구마는 담번에 먹어볼게요    우리 앵무새 윙컷하고 옆집 아이스크림 같이 한잎씩 했습니다     맛있네요 맛있어요 땅콩빵 진짜 맛있어요 친절하시고  커피도 맛있습니다  근처에 주차하기도 쉽습니다  지나가다 우연히 땅콩과자 보고는 들어갔어요   땅콩과자도 맛있고 음료도 커피도 맛있었어요     친절하시고 메뉴보니 다양하더라구요   과일쥬스 샌드위치 다음엔 배달로 한번 시켜봐야겠어요    맛집을 찾았습니다     넘 맛있어요 항상 맛있음      사장님 친절하심        고구마가 맛있어요 군고구마 맛있어요 딸바 맛있었어요 맛나고 좋은 과일들로 예쁘게 포장해주셔서 대접받는 기분이네요    넘 깔끔하고 맛나서 자주 애용할것같아요    토마토 모짜렐라 샌드위치도 넘 맛나용   담에 과일주스도 먹어볼게요      좋아요 자주 애용하는 하루프룻의 신메뉴 생모짜렐라 토마토 샌디치에요    완전 제 취향이용    담백하고 커서 든든한     와우  계속 먹게될것같아요    샌디치랑 꿀조합인 진짜 리얼 수박주스       너무 맛있게 잘 먹었습니다     수박한통 사 두면 상하기 일쑤라 요즘 과일 도시락 많이 팔길래 네이버 검색하다 가까워서 포장해 왔어용 냉장고에 넣어 뒀다 먹으니 시원하고 수박이 달아서 너무 잘 먹었어요 냉장고에서 시원해질 동안 같이 주신 과자 먹으면서 기다렸습니당 맛잇어여 또 갈게여 친절하고 좋아요  영화상영시간 기다리며 맛있는 땅콩과자 먹었어요  단골맛집       사장님 친절하시고 과일  샌드위치  음료 다 맛있어요         오늘도 방문해서 토마토생모짜렐라 샌드위치 먹고 왔어요   너무 맛나요  최애될듯요     지난번 포장주문하고 오늘은 걍 매장으로가서 바로 재구매했네요      너무 맛나서 자꾸생각나요   제가 마지막거였던듯요 품절처리됐다하시더라구요 감사해요 맛난거주셔서 사장님       멜론이랑 복숭아 사왔는데요  멜론은 완전 달고 피로가 사라집니다   복숭아 습습습 하면서 먹었어요  과일 사러 가기 너무 좋아요  좋아요 좋아요 과일 정말 신선하고 달고 맛있어요 출출해서 커피랑 핫도그 주문했는데 너무 맛있었어요    그리고 복숭아가 엄청 달아서 깜짝 놀랬어요  여기 샌디랑 과일 너무 맛있어요   커피도   짱짱        좋아요   굿,고양시,덕이동,33,https://pcmap.place.naver.com/restaurant/1759278586/photo?entry=bmp&from=map&fromPanelNum=2&timestamp=202402081246&x=126.756798&y=37.6898335
