names,reviews,addr1,addr2,review_num,pic_url
석봉토스트, ,고양시,덕이동,0,https://pcmap.place.naver.com/restaurant/33689663/photo?entry=bmp&from=map&fromPanelNum=2&timestamp=202402081251&x=126.7356243&y=37.6990846
