names,reviews,addr1,addr2,review_num,pic_url
자담치킨 고양덕이점,  본인들께서 잘못주문받아 순살줘놓으시고는 천원덜받으시겠다며 인심쓰듯이 말씀하시는게    양도진짜작네요    이젠안가기로했어요  조정석님 팬 으로써 자담치킨은 사랑 입니다  기름을 교체한지 오래됬는지 치킨이 거머스름하네여 다른 자담들 다깨끗했는데 맛은있는데 치킨색이좀    기름교체 자주하셔야할듯요 깔끔하게 튀긴 닭 맛있어요  집에거   미터라 배달료 안들지요  따뜻하게 바로 먹을 수 있다는 점에서 좋아요  매장은 없고 포장만 가능 포장할인    원 친절하시고 음식도 맛있어요    자담치킨 선전하는것 보고 너무 맛있을 것 같아 구매했는데 맛은 다른 치킨과 차이를 잘 모르겠는데 닭이 동물복지 닭이라 하니 믿고 먹습니다 맛있어요 항상 맛있어요 육질이 부드럽고요 메리크리스마스   치킨 굿 후라이드 양념 반반 굿굿 조금 난해한거 요구했는데 잘 도와주셨어요    치킨은 두 말할 필요없이 맛있죠 감사합니다   간장치킨좋아요 살이 야들야들하면서 맵지않은 순살양념치킨  포장할인 굿 조아요 기름이 깨끗해여 굿 굿 굿 맛있어요 주말엔 사람 많으니 미리미리 시켜야할듯 굿 좋아요 굿 굿  반순살치킨세트 오우 짱좋음 티키타코 대   ,고양시,덕이동,26,https://pcmap.place.naver.com/restaurant/1601826208/photo?entry=bmp&from=map&fromPanelNum=2&timestamp=202402081247&x=126.7564455&y=37.6965259
