names,reviews,addr1,addr2,review_num,pic_url
본해장국, ,고양시,덕이동,0,https://pcmap.place.naver.com/restaurant/1928464749/photo?entry=bmp&from=map&fromPanelNum=2&timestamp=202402081300&x=126.7399294&y=37.6954211
