names,reviews,addr1,addr2,review_num,pic_url
BHC치킨 일산가좌점,  매장에서 치킨과생맥주 마시고 맛있어서 뿌링클치킨 포장까지 따로해갔네요 굿   맛있어요  아이들이 잘 먹고 기름도 깨끗해서 그런지 색깔이나 바삭함도 최고네요  번창하시길     굿 후라이드 한마리를 포장 주문했습니다   조각을 먹으려고 들자마자 튀김옷과 안쪽에서 머리카락 같이들어가 튀긴채로 나오고  닭다리에서 냄새나고 오래되어 색깔도 검은색이고  조각은 튀김옷안에 못먹는 똥집같은 부분으로 전부나왔습니다  주방안쪽 튀김반죽 볼 위생상태 엉망이고 남자 점주 머리카락 떡지고 앞치마도 안하고위생상태도 불량이더라고요  위생등급 별 개 다 잘못된 판단입니다 본사에도 항의 전화 해야겠어요 항상 맛있고  친절하시고 가좌동 맛집    항상  대박나세요 맛이었어요   자주 먹어요 아주 좋아요     맛있어요   굿 좋아요 치킨 홀에서 먹는 것은 비추  너무 바빠서 대응이 늦어요 맛은 있어요  굿 굿 굿 굿 굿 포장으로   분 기다리라해서 시간 맞춰 갔는데   분정도 늦게 받아서 좀 많이 식어 아쉽지만 집와서 맛있게 먹었습니다       좋아요  맛있어요 맛있고 친절해요 굿 맛이었어요 맛있어요      굿 맛있어요,고양시,가좌동,30,https://pcmap.place.naver.com/restaurant/1955919922/photo?entry=bmp&from=map&fromPanelNum=2&timestamp=202402081434&x=126.720192&y=37.6855032
