names,reviews,addr1,addr2,review_num,pic_url
피자스쿨 일산덕이점,  피자스쿨 새로 생겨서 가봤는데 깔끔하고 좋아요  아기의자 있어서   갤 아들과 맛나게 먹고왔어요  사장님 친절하시고 좋아요  가격 저렴해서 굿  포장주문했는데 진짜 맛있네요   시간도 잘맞춰주시고 너무맛있어요 진심  재료도 신선하고 사장님도 친절해서 여기서만 시켜먹으려구요     다른메뉴도 주문해서 먹어볼꺼에용   포테이토 피자 진짜 맛있어요 치즈 크러스트 추가했는데 치즈 좋아하시면 꼭 추가하시길 권합니다  동네 엄마들하고 같이 밥먹을때 강추     아이들이 좋아해요  가성비좋기로유명한피자  맛잇다는소문만듣다가  동네에오픈하여먹어보앗습니다  포테이토피자  토핑실하고 도우도바삭하고맛잇어요       집 앞에 피자집이 생겨서 바로 방문했어요   피자스쿨은 믿고 먹지요    점바점이 있어서 걱정했는데 진짜 너     무 맛있네요  무조건 자주 올 것 같아요    번창하세요 내가 시켜 먹을때마다 너무 늦게 나오지 않을 정도로만      피자파티 했는데 추천해주신   고구마 핏자 정말 맛있었어요     재방문 의사      입니다  천원 할인받아  천원에 먹었어요  찐맛있어요 진짜   사장님 친절해서 더좋아요   친구들도 맛있대요    대존맛  포테이토피자 너무 맛있게 잘 먹었습니다  자주 시켜먹을게요   번창하셔요          친절하고 맛있어요 믿고 먹는 피자스쿨 역시 맛있어요     다음에 또 올게요     주변에서먹어보고 맛있대서 시켜봤는데 입맛에 딱이예요      가격 저렴해서 좋아요  재료도 다른 매장보다 많이 넣어주시는듯  맛나여 좋아요 생긴지 얼마 안되었지만 청결하게 매장 관리하는게 오픈주방으로 보여서 안심하고 시켜먹었어요   좋아요 굿,고양시,덕이동,19,https://pcmap.place.naver.com/restaurant/1355405142/photo?entry=bmp&from=map&fromPanelNum=2&timestamp=202402081253&x=126.7549038&y=37.6986248
